nose_X,nose_Y,left_eye_X,left_eye_Y,right_eye_X,right_eye_Y,left_ear_X,left_ear_Y,right_ear_X,right_ear_Y,left_shoulder_X,left_shoulder_Y,right_shoulder_X,right_shoulder_Y,left_elbow_X,left_elbow_Y,right_elbow_X,right_elbow_Y,left_wrist_X,left_wrist_Y,right_wrist_X,right_wrist_Y,left_hip_X,left_hip_Y,right_hip_X,right_hip_Y,left_knee_X,left_knee_Y,right_knee_X,right_knee_Y,left_ankle_X,left_ankle_Y,right_ankle_X,right_ankle_Y,targetPose
0.028850290924310684,0.6315811276435852,0.016843974590301514,0.6195758618414402,0.018793951719999313,0.6175580359995365,0.022086787968873978,0.6040437258780003,0.03472781181335449,0.5972157269716263,0.06405748426914215,0.6145648248493671,0.14069536328315735,0.5820116586983204,0.11331193894147873,0.7085752114653587,0.20198017358779907,0.6568468324840069,0.04727395623922348,0.6899177990853786,0.08965285867452621,0.6757015213370323,0.37144625186920166,0.6192449107766151,0.4006269872188568,0.5944040343165398,0.6376065611839294,0.6541937924921513,0.6430973410606384,0.6351781710982323,0.9308817386627197,0.6619842685759068,0.9269219636917114,0.6531098112463951,correct
0.027062617374321887,0.632422387021789,0.015203946692341805,0.6212957924912796,0.018283730153965227,0.6180105782961139,0.018843185984257063,0.6090915882221642,0.03318766892669503,0.6011542651846568,0.05936935033739479,0.6122777131855677,0.13704566058622264,0.5837007030083137,0.11232178119167946,0.7087064877307101,0.22683180753133064,0.6549562285784958,0.026616043881483063,0.686445974653107,0.0952976438472206,0.6639677995948671,0.36490389991338346,0.6202008574010234,0.39491739471538606,0.5969357763176159,0.6350308129647377,0.6561156484829621,0.6403827828728167,0.6370805903996343,0.9277424561036087,0.6632766304669315,0.9130117154456936,0.6521172590573893,correct
0.02722283462652875,0.6351516814419723,0.013937977357941146,0.6236575624212685,0.01750186090865451,0.6196297977862213,0.018928703144150426,0.6121070646174525,0.034383206262916494,0.603540100549765,0.05915696349630963,0.6153386701585374,0.1306308908367264,0.5880781792538268,0.11154139304955157,0.7092723733152397,0.2222916506663499,0.6558099526995057,0.0280499165078261,0.6904819526380827,0.0913738570145638,0.6653236751716768,0.35785449380077167,0.6198128262143136,0.38752881488339036,0.595573370227538,0.6384783093394124,0.6560860922800801,0.64113856361215,0.6351367743152395,0.9256171924737424,0.6647149178551055,0.9119640878881666,0.6517765103006082,correct
0.01830673845441882,0.6320613561377838,0.00764721639908256,0.6210891077897219,0.013111302252834882,0.6179124586543524,0.023236946552114182,0.6101096255116603,0.0305602709705445,0.6033277590492246,0.051613689834202475,0.6177485722620019,0.12866739026402285,0.5890626919214963,0.10884204103848569,0.7124515299160948,0.23400821301272406,0.6541942781739144,0.015007298029504894,0.6907876171205106,0.09587911354738803,0.6658072277774907,0.35819307011816504,0.6237296615463865,0.38759968799364486,0.6008342682864408,0.6297429287624736,0.6581661155317647,0.633293045743237,0.6379845284912016,0.9243698435784922,0.6646200070262176,0.910799905978538,0.6524688339045625,correct
0.014179601848949598,0.628790184492847,0.006601084124472448,0.618319955878948,0.010459703519604022,0.6152760598086153,0.021982023528623426,0.6092312234508662,0.02681374890065151,0.6016390847541008,0.05325024956437039,0.6175853378310933,0.12352696679633955,0.5898142845114026,0.106074645156202,0.7130302167675405,0.22091236992710991,0.6522096603228992,0.01325907393744564,0.6927422400238066,0.09596654123206584,0.6678766483340297,0.35486333616016846,0.6246841894785325,0.3824829341352416,0.601622833896871,0.6312160352398504,0.6593707212777852,0.6321507081649664,0.6370795667842258,0.9206130825609906,0.6658427686461462,0.8990674202887412,0.6505687358524243,correct
0.013953826617537428,0.6195472492676407,0.004928534261692654,0.6099856301375437,0.0091054711118169,0.6063426466560085,0.022423844661849778,0.6026320290742384,0.031093592232998856,0.5975447765041064,0.054425126785796384,0.6156204305616926,0.12192196866874139,0.5873560204678067,0.10241917060131397,0.7141102911021473,0.20714127675155095,0.657858515894531,0.01027512663345056,0.695015208192019,0.0932385643874607,0.6693392418524817,0.3538047504087344,0.6253071403008197,0.37998625417198933,0.600205243098877,0.6313601464811307,0.659408718908019,0.6316117637431401,0.6376930471340491,0.9187793018096871,0.6663375529604375,0.9031504722034897,0.651888510074507,correct
0.008374756317943466,0.6305573674389354,-0.0010739264859318644,0.6209357144570797,0.005567434011492783,0.616847416051405,0.017179370056618598,0.6110435996456782,0.0229639640070853,0.6040894954606586,0.047170980427694395,0.6218453826998568,0.11597969566569694,0.5913254282079277,0.10276433287529123,0.7162365564716738,0.22963677939578303,0.648196625906028,0.012608175789489624,0.6977375389213757,0.09144433809854265,0.669646496893632,0.3543242450333544,0.6265675270789731,0.38057359741567237,0.6037000578527087,0.6261931712733377,0.6607275934912173,0.6280886341714299,0.6406231834610577,0.9147363402609555,0.6664874880148851,0.9061428191342484,0.6565570210206221,correct
0.004060501797807673,0.6245769587898001,-0.0023641691163239003,0.6134430008778449,0.003296413853419024,0.6097435104479213,0.014422308436854676,0.6068649533573631,0.021502395799323067,0.6008637449767059,0.04509891501305771,0.6187320391660586,0.11949284396562491,0.5894824161553346,0.09728453918355968,0.7146115775767615,0.22815028285586939,0.6468415224573211,0.014113540452872622,0.6975656863167894,0.09279207205774069,0.6716583015822496,0.35163001280472467,0.6273547809120271,0.3790133646113708,0.6022974981449464,0.6264362571074185,0.6618169700897002,0.6282349763981764,0.6403475329892806,0.917720478603134,0.6674677075612486,0.9054646507499614,0.654473416554525,correct
0.005780868040635747,0.6368631368506528,-0.004697659225342505,0.6249059320139881,0.0007236273695540442,0.6227841681284413,0.012607978939564158,0.6130258337333194,0.01688497075482743,0.6078133277881105,0.04387813830865028,0.619842743547752,0.11308269725968839,0.5948521592151987,0.09558745280769103,0.7159694483641814,0.2067463548551188,0.662705951379557,0.011456993749971268,0.6944852898100292,0.08698901385488754,0.671139516381805,0.3466257061766865,0.6274411751728376,0.3773441628870783,0.60485274667406,0.6254050276701921,0.6624091482682427,0.6265512411168115,0.6414868029312558,0.9158747092536728,0.6676444708734134,0.8970140976533907,0.6548830530267918,correct
0.0023631128249245762,0.6280583899554447,-0.00645822397212043,0.617029925477918,-0.0007737135745412708,0.6123107708666118,0.014166675121477927,0.6081300724506071,0.0213386962379996,0.6016393363003318,0.04403902302496759,0.6204897441649971,0.10977715271823948,0.5945436052229213,0.09413810401588496,0.7169854207011096,0.2063829348856986,0.653933212303016,0.0022336576766222773,0.6996385705649811,0.08574056875543981,0.6720965587612713,0.34563292324814915,0.628897206972241,0.3741233170042649,0.6062687081389778,0.622037337871538,0.6650154852312175,0.6239303382162172,0.6424984061438138,0.919137956477971,0.671921463471315,0.8947788410800207,0.6553066202519465,correct
0.008897292960981885,0.639754727229943,-0.0015117862493643497,0.6262800006374586,0.0034004446700193897,0.6236242698222846,0.013533827301970183,0.6146236063907652,0.027777569848979142,0.6086059142886611,0.04120912784922135,0.6189167596010446,0.11364972315030943,0.5954382950268818,0.093293265433689,0.7202868965254424,0.2084047247251056,0.662390084525192,0.014265291482769478,0.6984722426594291,0.08162152257882117,0.6736327870228832,0.34138815162076797,0.6296901690556694,0.3709033018112518,0.6072445821523057,0.6221445435421958,0.6649521557717608,0.6232065066517284,0.6420663363602993,0.9160241424119467,0.6724146601617919,0.8923820221770664,0.655299294893716,correct
0.013697398561768945,0.6419865743411289,-0.00014084443996949724,0.6298566762321873,0.0054521591486445435,0.6270732251052457,0.015766257508734737,0.6154644316456083,0.028113706225383468,0.6104581547049412,0.043123406277625745,0.6191059769749541,0.11028384046251936,0.594202918891894,0.0951053189583718,0.7186718369119822,0.21200641578889612,0.6423153796239967,0.02382030120151033,0.6992721128465621,0.07827571933795609,0.672334807962782,0.3416759227574523,0.6291062756911198,0.3691105737410146,0.6047512032217417,0.6197014107376935,0.665972117766055,0.6227128513497224,0.6419172917129018,0.9125222310192636,0.6723834665761235,0.8906997919169004,0.6548955338638124,correct
0.015569582104994697,0.6426921065934705,0.0010690458244529465,0.6301528055532319,0.008359138905831839,0.6273621710016257,0.015972637180771663,0.6159242840452069,0.031236252296680617,0.6108537932374678,0.040503718490438496,0.6206506399504653,0.1145031898396051,0.5956549268040817,0.09396195142122991,0.7198691648255023,0.21641040646708787,0.6507826851958127,0.012144100448685193,0.6992966125651102,0.07794245680314565,0.6696801821323434,0.34493419309391926,0.6299790757849622,0.3702944871556627,0.6056914292610643,0.6173670793316436,0.6655577357638595,0.6184098478606428,0.6437304754358455,0.9157298730186753,0.6711609112461382,0.8897710130101922,0.6577199382547175,correct
0.016836566105768967,0.6393307226204068,0.0038602753540392227,0.62711100375202,0.010901040842562921,0.6244819964467803,0.01785919470568022,0.6145811284086806,0.035483955561135136,0.6072572763813652,0.043688232220155214,0.6192971625716643,0.11617629323901485,0.5947281063589048,0.09556990167532381,0.7194059409334307,0.23608561273639053,0.6382672152582199,0.017425994154732748,0.6987004088700175,0.0798256080465869,0.6716745800941415,0.34343990912614847,0.6290547225564523,0.37554405124668905,0.6048034894484101,0.6191742201411672,0.665395841620373,0.6208304402513596,0.6437132980043183,0.9119507701000091,0.6708310072164069,0.8993735499975378,0.6605694440049081,correct
0.01545179216483931,0.6323643514806121,0.006819211173568274,0.6226564589399655,0.012662093583326454,0.617632742123267,0.021881324783196522,0.6121006887829676,0.03983687964675359,0.6028421784395054,0.05146976701696943,0.6179741793120183,0.12435447198356847,0.5923792579595665,0.09724254072647266,0.7179094808999583,0.23537708038528113,0.6350657874983735,0.025446925434840013,0.6994225269874085,0.09842009872938157,0.6711163840653999,0.34539969425643885,0.6308932576617535,0.3732333192304341,0.6079223231519132,0.6195617303667718,0.6669560307588444,0.6225782033692835,0.6446158313627535,0.9133180856328592,0.6715525361535414,0.9004407054847504,0.6598881348388574,correct
0.024487443068735085,0.637862296167373,0.012553123398089559,0.6263168032492449,0.019423447050937608,0.6221278617950051,0.025900742776354856,0.6156589506469815,0.03775410125130821,0.6055497965576674,0.05160232293486623,0.6209320123319493,0.12502009818990711,0.5933499810329818,0.09797230672556217,0.7198117373007308,0.22022707689427598,0.6520187232808713,0.021379149874977764,0.6975837218141406,0.10009658991853737,0.6747573102652837,0.3462628791821324,0.6293896920237135,0.37409315968379,0.6043560937697163,0.6199662075342742,0.6684033141364846,0.6306391444752918,0.6438850814467446,0.9182981301864906,0.6747075122318916,0.904944635228862,0.660361449861631,correct
0.030750840815900172,0.6422711369347349,0.0183177118715922,0.631201136676518,0.023561955283218316,0.6272371133034944,0.029834020507980084,0.6179213103151988,0.03856923280276128,0.6107722073444414,0.05340416998864231,0.6240390883614461,0.1312129490746488,0.5936789726966655,0.10391609341447561,0.7193216985498208,0.24332135646033534,0.636624903660263,0.01737862417854681,0.7016683597550873,0.11200132119998107,0.6700238808529695,0.3545829219623525,0.6324812216094469,0.3787930865444405,0.6083907743685077,0.6230808512731864,0.6707789320612094,0.6317874122504411,0.65001814139127,0.9243152586718976,0.6754648441936103,0.9112773020412799,0.6643007405755866,correct
0.03307713903977566,0.6402151041171867,0.022240026328794717,0.6282273516081415,0.027728059558330444,0.625049849870251,0.03222607053362703,0.6167369322280774,0.04283010412815925,0.6071674606644512,0.057198819797268936,0.6234217087330386,0.13157957454410035,0.593867101811875,0.10896614865310268,0.7199955600782502,0.22535388782245067,0.650052129521764,0.011119560613708657,0.7030966044383288,0.0909402464549616,0.6694650001226823,0.35961745571271275,0.6342317156752433,0.38207433611382846,0.6095474306752104,0.6287055661650116,0.6710418095937769,0.6340440954493507,0.6487973007599902,0.9252137692266426,0.6764600394675683,0.9104685453083975,0.6635263892923434,correct
0.03950889428372008,0.6405317506335659,0.028708330601780095,0.6283665312615848,0.032908620936193456,0.6244234940819113,0.039906810916820065,0.6181847404501549,0.04700263713610859,0.6086572167483839,0.06673077586943105,0.6228675424126514,0.14422298312356735,0.5938244091880871,0.11636695134355651,0.7234891441948069,0.2563738722550747,0.6318234339031211,0.027665481905643656,0.7029265571974784,0.12474871264194555,0.6693586897816693,0.36301896163877173,0.6355658376207722,0.38817362896589913,0.6080300808499463,0.6333102873691959,0.6715649627987921,0.643150571303307,0.6471370085315512,0.9259666502930425,0.6784325414477593,0.9087841403321859,0.6624236344567828,correct
